23, 186, 7530, 23, 0, 0, 0, 0, 0, 182, 4, 35, 15, 271, 7209, 0, 1, 2, 5.5, 11, 23, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 178, 4, 2, 2, 17, 72.2222, 65.0, 52.0, 144.444, 130.0, 78.0, 26.0, 58.5, 57.7778, 6.5, 117.0, 39.0, 43.3333, 21.6667, 13.0, 19.5, 14.4444, 918, 2431, 215, 54, 3078, 136, 80, 265, 238, 35, 10, 46, 9, 3, 6, 4, 2
14, 24, 694, 14, 0, 0, 0, 0, 0, 24, 0, 6, 15, 243, 430, 0, 1, 2, 5.5, 11, 14, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 24, 0, 0, 0, 16, 144.444, 39.0, 28.8889, 72.2222, 52.0, 26.0, 65.0, 58.5, 14.4444, 6.5, 19.5, 57.7778, 43.3333, 21.6667, 130.0, 115.556, 48, 96, 7, 214, 54, 69, 58, 39, 3, 6, 11, 21, 59, 1, 7, 1
23, 111, 1232, 23, 0, 0, 0, 0, 0, 111, 0, 52, 75, 705, 400, 0, 1, 2, 5.5, 11, 23, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 110, 1, 0, 0, 18, 52.0, 26.0, 6.5, 43.3333, 13.0, 19.5, 21.6667, 39.0, 72.2222, 144.444, 58.5, 65.0, 28.8889, 57.7778, 130.0, 78.0, 86.6667, 115.556, 120, 201, 49, 200, 16, 50, 10, 276, 183, 23, 20, 15, 23, 8, 32, 3, 1, 2
26, 174, 7637, 26, 0, 0, 0, 0, 0, 172, 2, 218, 39, 1830, 5550, 0, 1, 2, 5.5, 11, 26, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 171, 1, 2, 0, 20, 28.8889, 65.0, 43.3333, 39.0, 26.0, 72.2222, 57.7778, 6.5, 52.0, 58.5, 104.0, 78.0, 86.6667, 21.6667, 19.5, 130.0, 144.444, 14.4444, 117.0, 115.556, 954, 1682, 444, 130, 206, 2600, 205, 218, 53, 364, 3, 72, 2, 14, 23, 404, 214, 1, 24, 24
18, 69, 1833, 18, 0, 0, 0, 2, 0, 65, 2, 10, 5, 79, 1739, 0, 1, 2, 5.5, 11, 18, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 2, 0, 0, 0, 64, 1, 1, 1, 18, 65.0, 72.2222, 117.0, 52.0, 58.5, 144.444, 130.0, 57.7778, 39.0, 26.0, 6.5, 43.3333, 104.0, 28.8889, 115.556, 13.0, 19.5, 78.0, 149, 1272, 6, 72, 133, 5, 13, 76, 14, 45, 10, 15, 5, 4, 8, 3, 2, 1
16, 46, 10344, 16, 0, 0, 0, 5, 0, 39, 2, 177, 320, 2654, 7193, 0, 1, 2, 5.5, 11, 16, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 5, 0, 0, 0, 38, 1, 2, 0, 18, 65.0, 144.444, 21.6667, 72.2222, 78.0, 130.0, 26.0, 28.8889, 39.0, 52.0, 6.5, 58.5, 19.5, 57.7778, 43.3333, 115.556, 117.0, 86.6667, 3280, 213, 6, 177, 98, 1401, 1315, 5, 158, 378, 177, 1222, 314, 52, 1058, 328, 150, 12
29, 15, 653, 29, 0, 0, 0, 0, 0, 15, 0, 3, 1, 235, 414, 0, 1, 2, 5.5, 11, 29, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 15, 0, 0, 0, 16, 26.0, 65.0, 115.556, 58.5, 57.7778, 6.5, 130.0, 72.2222, 78.0, 52.0, 19.5, 43.3333, 117.0, 104.0, 86.6667, 39.0, 14, 238, 17, 5, 3, 3, 11, 108, 213, 14, 1, 1, 8, 10, 5, 2
24, 552, 6235, 24, 0, 0, 0, 0, 0, 536, 16, 78, 76, 308, 5773, 0, 1, 2, 5.5, 11, 24, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 494, 42, 8, 8, 19, 19.5, 65.0, 144.444, 57.7778, 26.0, 72.2222, 6.5, 58.5, 117.0, 130.0, 13.0, 115.556, 43.3333, 39.0, 52.0, 78.0, 104.0, 86.6667, 28.8889, 62, 873, 217, 59, 146, 3979, 78, 115, 114, 235, 13, 8, 22, 93, 164, 18, 25, 2, 12
40, 216, 5079, 40, 0, 0, 0, 13, 0, 145, 58, 68, 45, 338, 4628, 0, 1, 2, 5.5, 11, 40, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 13, 0, 0, 0, 139, 6, 2, 56, 19, 65.0, 72.2222, 26.0, 144.444, 19.5, 6.5, 39.0, 58.5, 57.7778, 52.0, 13.0, 43.3333, 117.0, 78.0, 130.0, 104.0, 28.8889, 7.22222, 115.556, 587, 3406, 241, 50, 21, 67, 44, 105, 95, 344, 23, 26, 29, 10, 15, 7, 7, 1, 1
21, 152, 6905, 21, 0, 0, 0, 0, 0, 134, 18, 416, 1766, 702, 4021, 0, 1, 2, 5.5, 11, 21, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 116, 18, 8, 10, 19, 52.0, 72.2222, 26.0, 65.0, 58.5, 43.3333, 6.5, 39.0, 78.0, 14.4444, 13.0, 19.5, 144.444, 117.0, 130.0, 57.7778, 21.6667, 28.8889, 86.6667, 1351, 1854, 587, 178, 565, 24, 416, 84, 1, 33, 1705, 20, 6, 46, 1, 20, 6, 4, 4
