52, 229, 5026, 52, 0, 0, 0, 0, 0, 133, 96, 520, 13, 3184, 1309, 0, 1, 2, 5.5, 11, 52, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 129, 4, 0, 96, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 417, 105, 205, 1582, 520, 368, 192, 100, 1492, 24, 0, 0, 10, 3, 0, 0, 0, 0, 0, 8, 0, 0
25, 30, 2238, 25, 0, 0, 0, 0, 0, 30, 0, 47, 245, 695, 1251, 0, 1, 2, 5.5, 11, 25, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 30, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 596, 174, 81, 132, 47, 893, 23, 13, 129, 19, 5, 0, 125, 1, 0, 0, 0, 0, 0, 0, 0, 0
31, 162, 5092, 31, 0, 0, 0, 0, 0, 161, 1, 320, 3065, 858, 849, 0, 1, 2, 5.5, 11, 31, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 161, 0, 0, 1, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 411, 293, 121, 743, 320, 33, 14, 45, 7, 2, 1, 1476, 25, 875, 679, 0, 0, 0, 0, 47, 0, 0
51, 178, 3758, 51, 0, 0, 0, 0, 0, 177, 1, 488, 39, 1200, 2031, 0, 1, 2, 5.5, 11, 51, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 175, 2, 1, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 825, 467, 439, 400, 488, 35, 276, 87, 261, 0, 0, 1, 29, 2, 1, 0, 0, 0, 0, 447, 0, 0
103, 177, 2419, 38, 65, 0, 0, 0, 0, 177, 0, 83, 7, 426, 1903, 0, 1, 2, 5.5, 11, 38, 0, 0, 65, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 175, 2, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 890, 173, 632, 195, 83, 51, 152, 51, 173, 15, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0
27, 180, 2739, 26, 1, 0, 0, 4, 0, 173, 3, 162, 12, 532, 2033, 0, 1, 2, 5.5, 11, 26, 0, 1, 0, 6, 9, 12, 18, 24, 36, 48, 54, 4, 0, 0, 0, 172, 1, 3, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 140, 73, 793, 509, 162, 919, 85, 7, 13, 26, 0, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0
53, 85, 825, 53, 0, 0, 0, 0, 0, 78, 7, 42, 14, 300, 469, 0, 1, 2, 5.5, 11, 53, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 78, 0, 1, 6, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 205, 117, 50, 171, 42, 36, 57, 13, 98, 4, 2, 5, 3, 5, 0, 0, 0, 0, 0, 17, 0, 0
24, 122, 722, 24, 0, 0, 0, 0, 0, 119, 3, 48, 11, 125, 538, 0, 1, 2, 5.5, 11, 24, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 118, 1, 2, 1, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 163, 166, 28, 97, 47, 4, 118, 8, 11, 58, 1, 4, 7, 0, 0, 0, 0, 0, 0, 6, 3, 1
42, 96, 626, 42, 0, 0, 0, 0, 0, 96, 0, 44, 15, 147, 420, 0, 1, 2, 5.5, 11, 42, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 96, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 152, 207, 43, 120, 43, 7, 4, 5, 17, 3, 4, 1, 10, 3, 1, 0, 0, 3, 0, 0, 2, 1
99, 267, 884, 99, 0, 0, 0, 0, 0, 266, 1, 27, 22, 134, 701, 0, 1, 2, 5.5, 11, 99, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 266, 0, 1, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 156, 436, 37, 108, 27, 41, 13, 15, 8, 13, 3, 16, 6, 0, 0, 0, 1, 0, 1, 3, 0, 0
62, 83, 960, 62, 0, 0, 0, 0, 0, 83, 0, 32, 8, 120, 800, 0, 1, 2, 5.5, 11, 62, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 83, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 62, 413, 223, 74, 32, 4, 83, 39, 5, 3, 12, 2, 3, 3, 0, 0, 0, 0, 0, 2, 0, 0
44, 147, 1294, 44, 0, 0, 0, 1, 0, 146, 0, 64, 46, 159, 1025, 0, 1, 2, 5.5, 11, 44, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 1, 0, 0, 0, 141, 5, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 138, 553, 61, 132, 63, 37, 214, 6, 18, 20, 2, 0, 36, 9, 1, 0, 0, 1, 0, 1, 1, 1
43, 100, 456, 43, 0, 0, 0, 0, 0, 100, 0, 13, 5, 53, 385, 0, 1, 2, 5.5, 11, 43, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 100, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 123, 138, 33, 38, 13, 55, 11, 5, 3, 29, 0, 0, 3, 2, 0, 0, 0, 1, 0, 0, 2, 0
33, 151, 1943, 33, 0, 0, 0, 0, 0, 151, 0, 58, 22, 256, 1607, 0, 1, 2, 5.5, 11, 33, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 151, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 494, 324, 140, 187, 58, 357, 304, 14, 22, 19, 0, 0, 10, 12, 0, 0, 0, 1, 0, 0, 1, 0
38, 94, 1933, 38, 0, 0, 0, 0, 0, 94, 0, 52, 46, 714, 1121, 0, 1, 2, 5.5, 11, 38, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 93, 1, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 415, 205, 413, 136, 52, 555, 54, 22, 26, 18, 4, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 187, 1336, 43, 0, 0, 0, 0, 0, 181, 6, 212, 8, 235, 881, 0, 1, 2, 5.5, 11, 43, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 180, 1, 4, 2, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 205, 89, 423, 123, 212, 119, 28, 71, 15, 15, 6, 1, 5, 2, 0, 12, 5, 3, 1, 0, 1, 0
40, 230, 1744, 40, 0, 0, 0, 0, 0, 230, 0, 113, 56, 617, 958, 0, 1, 2, 5.5, 11, 40, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 230, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 274, 265, 84, 389, 112, 174, 169, 87, 103, 13, 1, 3, 40, 5, 2, 0, 0, 0, 2, 16, 4, 1
28, 63, 727, 28, 0, 0, 0, 0, 0, 63, 0, 40, 39, 201, 447, 0, 1, 2, 5.5, 11, 28, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 63, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 140, 160, 47, 47, 40, 50, 39, 79, 46, 7, 8, 1, 28, 2, 0, 0, 0, 0, 0, 33, 0, 0
37, 130, 1472, 37, 0, 0, 0, 0, 0, 122, 8, 71, 14, 581, 806, 0, 1, 2, 5.5, 11, 37, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 120, 2, 4, 4, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 415, 102, 161, 141, 71, 27, 67, 71, 42, 24, 5, 8, 3, 2, 0, 0, 4, 1, 1, 319, 8, 0
41, 146, 4322, 41, 0, 0, 0, 0, 0, 113, 33, 564, 71, 1872, 1815, 0, 1, 2, 5.5, 11, 41, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 92, 21, 10, 23, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 598, 108, 541, 683, 564, 354, 365, 78, 512, 3, 0, 30, 22, 17, 0, 0, 0, 2, 0, 445, 0, 0
35, 101, 2444, 35, 0, 0, 0, 3, 0, 77, 21, 178, 87, 668, 1511, 0, 1, 2, 5.5, 11, 35, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 3, 0, 0, 0, 75, 2, 2, 19, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 279, 171, 405, 404, 176, 37, 591, 85, 60, 29, 8, 7, 72, 2, 0, 0, 0, 0, 1, 110, 5, 2
36, 169, 798, 36, 0, 0, 0, 4, 0, 163, 2, 119, 161, 313, 205, 0, 1, 2, 5.5, 11, 36, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 4, 0, 0, 0, 161, 2, 2, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 46, 72, 14, 108, 93, 28, 40, 131, 74, 0, 4, 5, 129, 13, 12, 0, 1, 0, 0, 2, 0, 26
30, 83, 862, 30, 0, 0, 0, 6, 0, 77, 0, 73, 281, 356, 152, 0, 1, 2, 5.5, 11, 30, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 6, 0, 0, 0, 73, 4, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 29, 2, 37, 192, 69, 59, 24, 119, 19, 0, 0, 10, 138, 111, 19, 0, 0, 0, 1, 29, 0, 4
18, 64, 474, 18, 0, 0, 0, 12, 0, 50, 2, 62, 17, 175, 220, 0, 1, 2, 5.5, 11, 18, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 12, 0, 0, 0, 50, 0, 1, 1, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 52, 13, 24, 140, 62, 85, 45, 17, 14, 0, 1, 6, 5, 5, 0, 0, 0, 0, 0, 5, 0, 0
54, 56, 90, 54, 0, 0, 0, 0, 0, 56, 0, 22, 6, 27, 35, 0, 1, 2, 5.5, 11, 54, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 56, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 5, 0, 1, 2, 21, 0, 29, 13, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 12, 0, 1
67, 143, 935, 67, 0, 0, 0, 2, 0, 141, 0, 119, 31, 381, 404, 0, 1, 2, 5.5, 11, 67, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 2, 0, 0, 0, 141, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 35, 17, 138, 293, 118, 51, 163, 54, 12, 0, 0, 7, 16, 2, 6, 0, 0, 0, 0, 22, 0, 1
50, 139, 538, 50, 0, 0, 0, 0, 0, 139, 0, 292, 30, 70, 146, 0, 1, 2, 5.5, 11, 50, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 138, 1, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 80, 13, 38, 35, 284, 9, 6, 18, 15, 0, 0, 1, 7, 21, 0, 0, 0, 0, 0, 3, 0, 8
41, 190, 3425, 41, 0, 0, 0, 3, 0, 187, 0, 156, 118, 1474, 1677, 0, 1, 2, 5.5, 11, 41, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 3, 0, 0, 0, 186, 1, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 126, 18, 179, 887, 144, 138, 1216, 450, 122, 0, 0, 11, 84, 0, 0, 0, 0, 0, 0, 38, 0, 12
74, 181, 791, 74, 0, 0, 0, 0, 0, 181, 0, 46, 176, 159, 410, 0, 1, 2, 5.5, 11, 74, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 181, 0, 0, 0, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 32, 65, 49, 125, 43, 50, 214, 128, 9, 0, 0, 34, 7, 1, 3, 0, 0, 0, 0, 31, 0, 0
44, 212, 493, 44, 0, 0, 0, 0, 0, 192, 20, 47, 52, 53, 341, 0, 1, 2, 5.5, 11, 44, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 0, 0, 0, 0, 188, 4, 3, 17, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 113, 69, 120, 39, 47, 1, 37, 3, 3, 0, 1, 3, 27, 2, 20, 0, 0, 0, 0, 8, 0, 0
61, 244, 420, 61, 0, 0, 0, 4, 0, 222, 18, 98, 96, 104, 122, 0, 1, 2, 5.5, 11, 61, 0, 0, 0, 6, 9, 12, 18, 24, 36, 48, 54, 4, 0, 0, 0, 205, 17, 14, 4, 22, 65.0, 72.2222, 58.5, 26.0, 6.5, 57.7778, 52.0, 39.0, 43.3333, 144.444, 130.0, 21.6667, 19.5, 13.0, 14.4444, 104.0, 117.0, 86.6667, 115.556, 28.8889, 78.0, 7.22222, 13, 89, 4, 74, 98, 10, 3, 20, 8, 0, 1, 10, 13, 45, 0, 0, 1, 0, 1, 30, 0, 0
